Geneid,IC1,IC2,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1,PD_121_R10_S05#,PD_121_R11_S05#,PD_121_R12_S05#,PD_121_R13_S05#,PD_121_R14_S05#,PD_121_R15_S05#,PD_121_R16_S05#,PD_121_R5_S05#2,PD_121_R6_S05#2,PD_121_R7_S05#2,PD_121_R8_S05#2,PD_121_R9_S05#2,PD_122_R10_S05#,PD_122_R11_S05#,PD_122_R12_S05#,PD_122_R13_S05#,PD_122_R14_S05#,PD_122_R15_S05#,PD_122_R16_S05#,PD_122_R5_S05#2,PD_122_R6_S05#2,PD_122_R7_S05#2,PD_122_R8_S05#1,PD_122_R9_S05#2,PD_123_R10_S05#,PD_123_R11_S05#,PD_123_R12_S05#,PD_123_R13_S05#,PD_123_R14_S05#,PD_123_R15_S05#,PD_123_R16_S05#,PD_123_R5_S05#1,PD_123_R6_S05#1,PD_123_R7_S05#1,PD_123_R8_S05#1,PD_123_R9_S05#1
b1128,7.853539166748998,7.911285113457823,8.028524870753895,8.589838670692737,8.633226968251925,8.560376701193716,8.633370806999022,8.663800213125144,8.765833580254075,8.113385851459876,8.034930623799495,8.018139050890904,8.173862423630512,8.13526532654681,7.900074143603471,8.00471132613002,8.159763839391395,7.832069525211102,7.805394472029867,8.450866283027963,8.385778281100563,8.049747826300502,8.161524815652378,7.834665582125064,7.845671936144176,7.824554620163361,8.013539837115035,7.973706891000684,8.139727750536537,7.787507853453781,7.900115871217373,8.480841897354217,8.61111209956774,8.118847144475291,8.117547439996866,7.979252294145176,7.9321630388199,7.796934620027389,7.9065197565623295,8.114850124569521,8.007865806623533,7.686701889790461,7.897008355072599,8.6529705249249,8.549169927926675,8.03214118031609,8.120529376126534,7.785451550477989,7.832356178793441,7.862180678082921
b1129,6.684913752002312,6.491517716294167,6.263630040460356,7.148630534925695,6.943121800408413,7.002018197890451,7.27900677154711,7.299182949717114,7.239270984221502,6.200294840895133,6.273562259203245,6.279534022410237,6.262980919862701,6.246715502556216,6.362438216460621,6.37820146862434,6.223152544974157,6.293889087063749,6.291645641405251,6.4916761340988485,6.668312046713672,6.18533703712604,6.294362494420809,6.136384667068602,6.361521069941824,6.673675275558011,6.319707762357573,6.378817372594382,6.251709424140443,6.305248833317034,6.311542964677432,6.512049379861902,6.480751264685686,6.113614537841003,6.231551775988718,6.252150488412427,6.1862594578809285,6.468241404642311,6.326835702079109,6.307330780430092,6.368296583101744,6.3134053992879196,6.362179548942998,8.85248115561772,6.500597110080064,6.164618268745304,6.182206891160615,6.289706828412536,6.282576286307364,6.498366430320391
b1130,8.434092861069235,8.231909314061847,7.7757751845248855,8.71078331902416,8.61261180168362,8.625442616962301,8.908904803178807,8.885798378626648,8.776618581003994,7.815264538861352,7.849837654734561,7.757113359507765,7.83505497835568,7.865628776656744,7.9535017870643845,8.085753612385313,8.113999934939171,7.97595670656621,7.861564638594583,8.252364174731959,8.164526883443253,7.818949220471098,7.713902070967914,7.6879500160780685,7.933412923653776,8.267956332582298,7.755973016492205,8.101817195718226,8.005676128909704,7.810909941841494,7.89106506593607,7.995310009672679,7.974882217090398,7.811840996931918,7.803273767485357,7.593617527814517,7.901817258820633,8.071912953189608,8.073585414373062,8.032960315005408,7.955083497937083,7.886230969065189,7.9393744709503675,9.369632591332289,8.111450682984277,7.760480312212099,7.849927864222046,7.9112927615009,7.807817721849916,8.042857588077396
b1131,8.600435625660097,8.060138382365233,7.6705218275769145,8.326173716156347,8.245838298728053,8.383627492855375,8.607623534922809,8.672624827899465,8.788832069870628,7.6427037080540225,7.717091905492868,7.651089222696668,7.552502343770849,7.624727807599299,7.333348545711278,7.968338406962554,8.072538276322323,7.267324280382119,7.214665802387538,8.216261645202923,8.332376923151026,7.523916073601626,7.6507073964537895,7.028121765796657,7.222621361164417,7.39949510901287,7.663428186042513,7.9490045541123155,7.9832918093315826,7.079281616499903,7.169405628597432,8.242152219245368,8.180578837913892,7.4002869592056975,7.3598755338578075,6.814792927385044,6.74492270974497,7.3993953034384985,7.3539178526404045,7.970654234000796,7.846588378076151,7.259550599385589,7.284277260426162,4.409931890590972,8.198300952331822,7.629642744483909,7.898898369622655,7.359336032356477,7.117021640704415,7.358945606174259
b1132,7.994697722757533,7.0942460388842745,7.720904115543842,8.347154727149904,8.251796813058416,8.322675825367964,8.444852077735368,8.675057511733518,8.575621713147664,7.595267925652322,7.746460622953595,7.576022430661825,7.602368325793549,7.55284971914403,7.218080013886406,7.798140756667776,7.591145029347551,7.286112701451868,7.135443079927069,7.916817862946193,7.711048758882593,7.51368237776715,7.302102934894193,7.132219193293565,7.073130666909617,7.4295243453995,7.366974218420383,7.874386264175617,7.709802081312252,7.164016642293406,7.079922725717338,7.887938406321415,7.811694255789268,7.281685703926545,7.630924007634086,6.888144380779721,6.82458300579608,7.3187429343686565,7.18982723394759,7.8338283883698425,8.13817926623345,7.4366490217804815,7.401192324971126,5.7662917301772465,7.922388636730075,7.581725883461127,7.564580273710028,7.450678019477118,7.489648661681465,7.405828155244559
b1133,8.08666426134724,7.42943761210927,8.119893980775714,8.7276848367616,8.58156651598218,8.587374998253914,8.831204301884302,8.894451128500098,8.945414868435181,7.8812551103237505,7.92798263448445,7.918570295349658,8.112193136724569,8.11899957864823,7.853365893267076,8.093255920838542,8.290197647263108,7.563334926173256,7.572665003647582,8.349037950247146,8.701171775729879,7.91303277844578,7.962389360312086,7.4302745868472595,7.5036996636654765,7.5871039689075666,7.679854825683939,8.022337136151485,8.35216464530131,7.559843631789111,7.669488705840127,8.31822664005528,9.030100564394152,7.710593228353264,7.9558006341436105,7.345966178356649,7.457438749711887,7.586721756658629,7.47083564115933,8.037595547688877,8.069277027271594,7.564024649987717,7.73632874544881,5.76287940457764,8.90330953695273,7.912370338955909,7.982513553322153,7.637488899893217,7.572209007261018,7.534778373433269
b1134,6.392621643978357,5.868601604899075,6.112767541575776,6.440955067678676,6.239181308295821,6.247285736562292,6.426270797622358,6.599160885207794,6.600913032625958,5.647087673234894,5.769866405059467,5.8463569665876784,5.898764144834281,5.9292487414208646,5.649068321118801,5.429238164949696,5.577217174759855,5.369807763602937,5.458939384687093,6.284164106914654,6.535256400419462,5.535874811848186,5.692552000443138,5.192448367777721,5.348988752808088,5.419081963871567,5.744573572354194,5.381636264117,5.714530272519745,5.329704143563618,5.581520923471704,6.234730700923956,6.624781248874772,5.607046750777599,5.938881482066563,5.275845745474887,5.266246317446061,5.331078053740839,5.462475442525606,5.452277190681545,5.862637235902717,5.255360122484505,5.47646843861562,5.283682324265054,6.707854009303249,5.679381708665163,5.80585872769432,5.357979540650799,5.6445230197011185,5.2177866068163885
b1135,6.068591524880945,5.491933729292806,5.697261592823816,6.162056273820934,5.901008469510422,5.986508679751947,6.192066055089754,6.3228984553905745,6.2705898723547175,5.457933436097739,5.497165231089419,5.3866788383724575,5.608091372578926,5.7067305342846595,5.681491504659181,5.064999357627951,5.326200120854164,5.192466609199285,5.224437710855006,6.16187539209864,6.614022426461263,5.535545525639792,5.499089815367179,4.8391296319928285,4.998945880646864,5.091399377583145,5.545463184205711,5.056680162539961,5.3370114337913535,5.380486051028692,5.255329125671761,6.0149576735721855,6.623107731973613,5.275497618525757,5.456174989344762,4.898398951390368,4.999906659544301,5.098032274278529,5.434865142961561,4.910039439001138,5.063457590810664,5.216356766772594,5.281309949929397,4.124244702706631,6.555547307849298,5.401891408197116,5.8440380119294,5.303682412723134,5.082329836828372,4.953247301423591
b1136,12.299091114136385,11.88464930256803,11.192973918491065,12.29010445644342,12.179077018931357,12.188636105446014,12.514874542118097,12.387950402189283,12.26740796507651,11.328069064306607,11.421533086886981,11.342096667871518,11.404055940830446,11.388103297143427,10.959468150756123,12.717587405714868,12.732039542074313,11.20865469544913,11.403716076488866,11.867851584480038,12.009713283804917,11.081676524257801,11.029874210732215,10.93694316954843,11.562873228003447,10.992801360319614,10.768157744993431,12.785284600318032,12.596291227387283,11.0189737494614,11.354579955722643,11.627592933721342,11.704889953156407,11.275661758696673,11.35332168082724,10.865010140310504,11.076999610965467,11.015126327430117,10.888726606498487,12.614043003411409,12.727437015444378,11.274146370738707,11.325397498975011,9.105951260260769,11.811487586409095,11.386078461083091,11.365069737382358,11.343380497833353,11.393374483351792,10.990651216200721
b1137,2.3319598734170257,2.2843326740850443,2.473556003174083,3.9134354962159623,4.004060286286817,3.7707782468650093,3.513774460094928,4.210674561837991,3.9841205252676617,1.90514618455003,1.6381152314496252,1.916186267499368,2.250469261435469,2.028516307693599,2.906580059429038,3.2048329942792275,3.431090750821248,2.5435453099802174,2.6184985785132096,1.1869735964126014,1.3626073847835694,2.3607467759706937,2.462176445764187,2.888810984681924,2.7683561505735104,2.7201515864247225,3.4420446493232157,3.0920510090938147,2.944826155513073,2.532539351052411,2.847014429456443,1.6047660402735107,1.690745163232524,1.8394761287332932,2.3217765834093917,2.0891685592360174,3.3254942443051347,3.062835425543745,2.863731679058406,3.559729412666302,3.3632951683208283,2.927236540756413,2.9569635360163966,5.4609865664946655,1.2264874526441552,1.988843846343961,1.989688796654833,2.465025832922782,2.6537301501679154,2.5782128554708126
b1138,1.7268793053223657,1.3412315744199919,3.171020658800086,4.229984195336446,4.200578608269396,4.180146867165634,4.332844127377846,4.594870992106165,4.268499892207292,2.3578808480027043,2.059935690428514,1.9029987849159897,2.2979999673982188,2.717318972914902,3.3873816354883575,3.660896087725223,3.52186570519572,3.0450926602550776,3.2478110605510664,1.2183035908707098,1.5750291183760607,2.331588093788602,3.0109618553102875,3.0821337521088132,3.3132481424498077,2.785382602087007,3.72895398306377,3.285640582656069,3.280990390602945,2.7465093003520793,2.8516321853850193,1.4895423765335067,2.6032862567540738,2.422075431599022,2.5635719837639925,3.107781437599408,3.792908620238031,3.1178101093487482,2.7103416121304527,3.6785979793990506,2.9683662321254767,3.0532598076641144,3.467195971630616,3.7184735561424125,1.5354359257218324,2.494221094504448,2.671330702558153,3.000018794790382,3.247959119654278,2.714174143897507
b1139,4.066775987557029,3.7413073623043616,3.836723776188776,6.061116825292238,5.932312933852055,6.014818512677285,5.73107517425754,6.148535726695956,6.1614151316906165,3.4768277929740607,3.434715839787544,3.428936931334216,3.6973103530960985,3.8654351740346935,3.8989922055585673,4.958460933525451,4.494693422329465,3.8823976787345678,3.769649099703651,3.6003005190775146,3.763957974114577,3.503064971049975,3.7216516514016504,3.7646651673988525,3.775052902331504,4.0690320709582055,4.249921242288967,4.859825114190874,4.500056471267936,3.582250061508981,3.7341179247524106,3.6978267425550992,3.9677867002310787,3.5875043593664095,3.734998046638171,3.8988603524923366,3.8526252023975895,3.9468470931680373,4.058301909657972,5.144862801936525,4.751023136797921,3.8544796671971007,3.861189294574508,5.56200472628074,3.81524825603437,3.6595542277518334,3.9118871726229507,3.936886413100984,3.8875909194078324,3.833528760419764
b1140,3.14874107904076,3.2335383346373314,3.017140100024399,3.2181962857384376,3.145366684136683,3.216989247984132,3.32475327943867,3.4716421660354433,3.346216869795915,2.673274894122383,3.02096424584691,2.798319990399877,2.8628540529332844,2.7239521984013804,3.0624483885272786,3.1208049592584697,3.3421537574323716,2.8215819125912316,2.954913747838298,2.7177137350938168,2.905919944407787,3.1244184535160278,3.4042432750093106,3.4138310360159796,2.610837155839892,2.99711351113327,2.8208725613999075,3.2023605689876957,3.0676499671811266,2.7967781629235446,2.9459568284839888,2.6492314923012996,2.749911063585659,3.1065071757663962,3.0009848921333484,3.003410823420217,3.4388346252794,2.945863545074229,3.1534921001291703,3.230202612804315,2.826819806955611,2.7528750929377512,2.7431643961639622,4.517204933693909,2.708860454058035,2.8580062098642642,2.6987105618188414,2.925937633915181,2.5469237396503104,2.8440229906465757
b1141,3.1610049947716776,3.1881443530765505,2.617594545905405,3.5227313634364235,3.545632114236024,3.800897406612038,3.515532679054133,3.3369586946614906,3.5487847201249783,2.6011865644652947,2.5961176378344617,2.5309613951181387,2.800065936046975,2.6349027981582918,2.6999673576914134,3.553843899256129,3.1552011387068406,2.328737696928841,2.9926419984562855,2.263699403768464,2.0672606358621333,3.377435030834319,3.116974167254864,2.862671929043392,2.6145108886344026,3.006889457493608,2.9916058967219072,3.323863703815014,3.6655397635332663,3.087696808720358,2.3765748812794394,2.038743855035379,2.2937841154048053,2.619262613539107,2.313306948223745,3.114858368595313,2.765031253517495,3.3340261971655902,3.003850170208639,3.0538589316006552,3.5582696583658966,2.5998080413082207,2.2420740697619825,4.578479479595768,2.6037859017365665,2.276352471459579,2.7216794035533507,2.831956013255691,2.896916725528433,2.8118658772975045
b1142,1.3595145662041137,3.4763777807659526,1.9892806133354413,3.008613243240516,2.9160596215904073,2.9819393935364222,2.396883200836998,2.6052412978921047,2.8736308154182577,2.069237074149579,2.064614838722243,2.3327605157394107,1.252913297368673,2.004759948236536,2.4154506097887865,2.3883519835126448,2.5050598696874307,1.966475953324744,1.6757513247150908,1.6691583208755993,1.5640432810594995,3.2547024574944934,2.9264064467583446,3.048631524731903,2.0615835088200374,2.203867053633043,2.413701742140084,2.137134730733861,2.6052566475275,1.52702117520879,2.106361091502345,2.0936635155094168,1.4215531540113486,3.276750668695034,2.4733319248829835,2.752715237865092,3.5576534161731734,2.3595888076901406,2.70842714458869,2.3905555800011955,2.5165234781276618,1.5173151798324875,1.5220084081059653,4.188189441503394,2.2382992970977362,2.0112282661761713,1.250307518939822,1.5243935451186899,1.935304490480823,2.1215350738322742
b1143,8.009411831739374,7.217831870996332,6.947607832943661,6.901223195970243,6.5239377682670066,6.3335594769825,6.810066445750758,6.790459393855927,6.78337865985086,6.525637891865116,6.481069285748902,6.566913885289895,6.72433093649504,6.5308113921746775,6.01206349236698,6.733805386419933,7.204402998824995,6.341151559285641,6.337046206575783,6.6856335241558815,6.861341809176841,6.335759812480877,6.367398681580833,6.366185985879013,6.363710457151652,6.3664689409989395,6.2181238472036915,6.8685693474094265,7.1008621411928345,6.5272715429047805,6.454685877196797,7.008007136308168,6.989727488462825,6.475975938807255,6.2777325617850375,6.063238872149801,6.48810005921333,6.373813901365654,6.60325026014438,7.127380113497026,7.415551419009546,6.380063621653921,6.572399343132322,7.080565268727289,6.997938016016405,6.618975123448711,6.536539687235479,6.5347519005055625,6.295763537573761,6.630770057505274
b1144,3.878103818981258,2.479185788781504,1.6695969419966836,4.19587663304581,4.14452662694671,4.238257592024581,4.53329937874431,4.563849267313699,4.57430065610505,2.3318779784058155,2.5413145567293975,1.9962857797221127,2.2959062209799717,2.015238398096403,4.163836352312563,3.9118883490368432,3.8616362799758552,2.5372832698215153,2.202032147117463,2.1945186013297677,2.0373284652926102,2.928759032226063,2.205042625281685,1.4661174712941534,2.2594343612827164,3.8527905081795186,4.064668638414704,3.457283546196534,3.7218232250247087,1.9949365171447815,1.9190653047559003,2.572903070392339,2.5366998456483167,2.578484372606726,2.5569923043741465,2.0180289245992933,2.1032786334337703,4.001846730659956,3.8317843773649973,3.760042143480327,3.9055169221326893,2.40562623903706,2.2570586676869633,3.606860318193935,2.41470992131604,2.2070089095714116,2.2923296607727224,2.7408483410377094,1.9456120396972214,3.4043993802803056
b1145,6.528630622353181,6.834337581354278,6.595953529969821,6.160602559550044,6.006056584210383,5.973831444881182,6.3019422139291645,6.220189085912828,6.04257584856602,6.197717984340956,6.301208482584925,6.3287693660484035,6.552046210613411,6.5399325244288535,6.543841515531202,6.145290253433595,6.599599732511482,6.122597307768638,6.575154724490355,6.158226363451039,6.533114427128173,6.2561909726014555,6.469365252272067,6.296503802696998,6.456762678843359,6.211487694245988,6.403071508656596,6.1752829404247445,6.607526369844374,6.487444491530884,6.552031949198089,6.248508566754915,6.608894102816498,6.314861056144051,6.296596697128107,6.508828002571133,6.772971080613188,6.045875204650628,6.511515123078751,6.209359395553404,6.079861984673822,6.546708578201183,6.463774067825566,5.864516916167599,6.589814132831553,6.243525396458907,6.389873871460521,6.329698904209908,6.130633982261233,6.29859667425338
